,princeton_positions,o_net_titles,similarity_score
2713,Technical Analyst,Technical Writers,0.458794143463898
2714,Experience Lead,Food Preparation Workers,0.0
2715,Senior Managing Director,Food Preparation Workers,0.0
2716,Ecommerce Manager,Food Preparation Workers,0.0
2717,Math Teacher,Food Preparation Workers,0.0
2718,Senior Manager II,Food Preparation Workers,0.0
2719,Certified Nurse Midwife,Clinical Nurse Specialists,0.3585887985583243
2720,MBA Student,Food Preparation Workers,0.0
2721,Search Manager,Search Marketing Strategists,0.5694619182651537
2722,Senior Development Assistant,Training and Development Managers,0.2904146835611389
2723,Quant Engineer,Food Preparation Workers,0.0
2724,Strategy and Consulting Senior Analyst,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.13415589816367374
2725,Freelance Journalist,Food Preparation Workers,0.0
2726,LA Digital Marketing Manager,Marketing Managers,0.2733498011389188
2727,Head Masters Coach,Chefs and Head Cooks,0.2020080756631484
2728,Member of Technical Staff,Technical Writers,0.2808399302217283
2729,Family Medicine Physician,Family Medicine Physicians,0.6640909315600998
2730,Senior Cloud Customer Engineer,Customer Service Representatives,0.33230641925518134
2731,Engineering Leader,"Engineering Teachers, Postsecondary",0.36867821451604615
2732,Chief Research Officer,Chief Executives,0.3162306709260771
2733,Data Analyst II,Data Scientists,0.34247574855032753
2734,Audit Support Assistant,"Legal Support Workers, All Other",0.2901775665832578
2735,Staff Product Manager,Demonstrators and Product Promoters,0.20976757481706923
2736,Software Developer I,Software Developers,0.3456995877700511
2737,Medical Research Scholar,Medical Assistants,0.39753472949051005
2738,Associate Quantitative Researcher,Financial Quantitative Analysts,0.419623582793607
2739,Senior UX Analyst,Food Preparation Workers,0.0
2740,Commercial Enterprise Lead,Commercial Pilots,0.39311184600384724
2741,Executive Business Partner,Executive Secretaries and Executive Administrative Assistants,0.34872370858385143
2742,Art Teacher,Art Therapists,0.6046716701199175
2743,Content Marketing Writer,Marketing Managers,0.3420624443517594
2744,Associate Physician,Physician Assistants,0.6095091544819611
2745,College Essay Coach,Food Preparation Workers,0.0
2746,Workday Integrations Consultant,Food Preparation Workers,0.0
2747,Chief Urology Resident,Chief Executives,0.23050998795366884
2748,Postgraduate Research Associate,Operations Research Analysts,0.18583533615334
2749,Art Director,Art Therapists,0.6409017588051998
2750,Research Scientist II,Operations Research Analysts,0.22681887750276597
2751,Chemist,Food Preparation Workers,0.0
2752,Sleep Medicine Fellow,Nuclear Medicine Technologists,0.29363153800371206
2753,Chief Communications Officer,"Communications Teachers, Postsecondary",0.3602449885977094
2754,Senior Market Research Manager,Market Research Analysts and Marketing Specialists,0.4916054596944965
2755,Clinical Cardiology Fellow,Clinical Data Managers,0.3019672992993599
2756,Technical Lead,Technical Writers,0.44421852424437636
2757,Genetic Counselor,Genetic Counselors,0.5708705985352182
2758,Front Desk Clerk,"Hotel, Motel, and Resort Desk Clerks",0.2401169289174698
2759,Fixed Income Analyst,Food Preparation Workers,0.0
2760,Senior Data Operations Associate,Data Scientists,0.3272395918871725
2761,Trainer,Food Preparation Workers,0.0
2762,Associate Director of Innovation and Learning,Cleaners of Vehicles and Equipment,0.17601882817032535
2763,Fulbright Research Scholar,Operations Research Analysts,0.17018174730640503
2764,Environmental Communications Specialist,Environmental Engineers,0.495880567312152
2765,Registered Dietitian,Registered Nurses,0.46852518590575315
2766,Compensation Analyst,Compensation and Benefits Managers,0.5658181705942783
2767,Insights Lead,Food Preparation Workers,0.0
2768,Publicity Manager,Food Preparation Workers,0.0
2769,Psychiatry Resident Physician,Physician Assistants,0.39246355523745124
2770,Business Operations and Strategy Lead,"Business Operations Specialists, All Other",0.4075196363091942
2771,Account Lead,Bill and Account Collectors,0.3238023413730094
2772,Chief Brand Officer,Chief Executives,0.2703832427867472
2773,Legal Services Assistant,Administrative Services Managers,0.371562129452936
2774,Contract User Research Associate,Computer User Support Specialists,0.32779853537610454
2775,Stanford Humanities Center Dissertation Prize Fellow,Command and Control Center Specialists,0.2004504575114373
2776,Clinical Instructor,Clinical Data Managers,0.40840583827209587
2777,Translator,Food Preparation Workers,0.0
2778,Operation Manager,Food Preparation Workers,0.0
2779,Managing Actuary,Food Preparation Workers,0.0
2780,Staff Counselor,Food Preparation Workers,0.0
2781,Real Estate Analyst,Real Estate Brokers,0.692055173516545
2782,Analytics Specialist,Food Preparation Workers,0.0
2783,Graduate Teaching Fellow,"Teaching Assistants, Postsecondary",0.37309015334751294
2784,Senior International Product Manager,Demonstrators and Product Promoters,0.16516325818782143
2785,Individual Giving Manager,Food Preparation Workers,0.0
2786,Science Policy Fellow,Food Science Technicians,0.327800779326021
2787,Registered Patent Agent,Registered Nurses,0.41853939564238
2788,Predoctoral Young Investigator,Food Preparation Workers,0.0
2789,Public Sector Consultant,Public Relations Managers,0.3209089457522336
2790,Curriculum Specialist,Food Preparation Workers,0.0
2791,Corporate Communications Associate,"Communications Teachers, Postsecondary",0.3591773580328758
2792,Program VISTA,Food Preparation Workers,0.0
2793,Data Science,Food Science Technicians,0.40497718801989396
2794,Student Teacher,Food Preparation Workers,0.0
2795,Chemistry Teacher,"Chemistry Teachers, Postsecondary",0.614856893190663
2796,Anesthesiology Resident,Food Preparation Workers,0.0
2797,Public Policy Associate,Public Relations Managers,0.3922094841340784
2798,Human Resources Acquisitions and Divestiture,Human Resources Managers,0.5266792116941879
2799,Senior Product Strategist,Demonstrators and Product Promoters,0.19228508276691997
2800,Senior Investment Manager,Financial and Investment Analysts,0.3935855710824312
2801,Communication Specialist,"Media and Communication Workers, All Other",0.4856477475012204
2802,Laboratory Leadership Service Fellow,Ophthalmic Laboratory Technicians,0.3302052310808415
2803,Program and Communications Officer,"Communications Teachers, Postsecondary",0.3445554124620087
2804,Passenger Service Manager,Passenger Attendants,0.5970790961586023
2805,Landscape Architect,Landscape Architects,0.5623385050568354
2806,Staff Program Manager,Food Preparation Workers,0.0
2807,Special Situations Strategist,Special Forces,0.27645286710928824
2808,Head of Growth,Chefs and Head Cooks,0.24860166858673674
2809,Associate Production Editor,Helpers--Production Workers,0.39663820791642157
2810,Senior Site Reliability Engineer,Brownfield Redevelopment Specialists and Site Managers,0.2516231618027748
2811,Chief of Staff to the CEO,Chief Executives,0.1767696679380731
2812,Compliance AML Analyst,Compliance Managers,0.41661318621741356
2813,Academy Scholar,Food Preparation Workers,0.0
2814,Financial Institution Policy Analyst,"Cooks, Institution and Cafeteria",0.37966166283204916
2815,Human Resources Coordinator,Human Resources Managers,0.7610792113385495
2816,Lead Computational Social Scientist,Healthcare Social Workers,0.3001425498012345
2817,Platoon Leader,Food Preparation Workers,0.0
2818,Agency Attorney,Food Preparation Workers,0.0
2819,School Psychologist,School Psychologists,0.3745175676461326
2820,Senior Informatics Analyst,Health Informatics Specialists,0.5708656995526122
2821,E-Commerce Product Manager,Demonstrators and Product Promoters,0.1648690803216673
2822,iOS Engineer,Food Preparation Workers,0.0
2823,Equity Research Summer Associate,Operations Research Analysts,0.17105356292772803
2824,Chief Operations Officer,Chief Executives,0.3027993582452422
2825,Making Policy Public Fellow,Public Relations Managers,0.27629687365302125
2826,Writing Instructor,Food Preparation Workers,0.0
2827,Team Leader,Team Assemblers,0.4545507243554286
2828,Business Program Manager,"Business Teachers, Postsecondary",0.3332055517197268
2829,Presidential Postdoctoral Fellow,Food Preparation Workers,0.0
2830,Structured Finance Associate,Food Preparation Workers,0.0
2831,Finance Program Coordinator,Food Preparation Workers,0.0
2832,Physician Assistant Fellow,Physician Assistants,0.5073618374678578
2833,Engineering Coordinator,"Engineering Teachers, Postsecondary",0.4150735936192791
2834,Regional Finance Manager,Urban and Regional Planners,0.33681058411497666
2835,Deputy Legal Counsel,"Legal Support Workers, All Other",0.2834234122615081
2836,Radar Systems Engineer,Computer Systems Analysts,0.27708996134241975
2837,Head Of Sales,Sales Managers,0.40599825883978
2838,Supply Chain & Production Planning Manager,Supply Chain Managers,0.6332744738098195
2839,Business Owner,"Business Teachers, Postsecondary",0.29482350848334354
2840,Client Service Associate,Food Service Managers,0.3318599638322538
2841,Channel Manager,Food Preparation Workers,0.0
2842,Youth Advocate,Food Preparation Workers,0.0
2843,Simulation Learning Designer,Food Preparation Workers,0.0
2844,Head of Analytics,Chefs and Head Cooks,0.24964000334480427
2845,Content Marketing Lead,Marketing Managers,0.3750677928706195
2846,Named Scholar,Food Preparation Workers,0.0
2847,English Instructor,"English Language and Literature Teachers, Postsecondary",0.3338837936744118
2848,Key Holder,Food Preparation Workers,0.0
2849,Tax Controversy Associate,Tax Preparers,0.39345436814660173
2850,Policy Engagement Manager,Climate Change Policy Analysts,0.23473858394581495
2851,Partner,Food Preparation Workers,0.0
2852,Finance and Insurance Manager,Insurance Sales Agents,0.43510343165306503
2853,Reference and Instructional Librarian,Instructional Coordinators,0.35503397211276194
2854,Interim Pastor,Food Preparation Workers,0.0
2855,Vice President,Food Preparation Workers,0.0
2856,Waynflete Academic,Food Preparation Workers,0.0
2857,Senior Global Marketing Manager,Marketing Managers,0.3665364994424493
2858,Systematic Credit Trader,Credit Analysts,0.3835936794051858
2859,Information Services Librarian,Information Security Engineers,0.327461325817329
2860,Senior Admissions Coordinator,Food Preparation Workers,0.0
2861,Corporate Engagement Associate,Food Preparation Workers,0.0
2862,Strategy and Insights Manager,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.15021661898290278
2863,RESEARCHER III,Food Preparation Workers,0.0
2864,Frontend Developer,Food Preparation Workers,0.0
2865,Technical Operations Manager,Technical Writers,0.38585398515293673
2866,Policy Program Officer,Climate Change Policy Analysts,0.24493559549751268
2867,Web Developer,Web Administrators,0.5492421625500327
2868,Product Analytics & Strategy Analyst,Demonstrators and Product Promoters,0.1616511980339459
2869,Associate Veterinarian,Food Preparation Workers,0.0
2870,Data Science Consultant,Food Science Technicians,0.33949715681006326
2871,Tutor,Food Preparation Workers,0.0
2872,Strength And Conditioning coach,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.32183384499230633
2873,Social Vice President,Healthcare Social Workers,0.3343688476977655
2874,Strategy Manager,Food Preparation Workers,0.0
2875,Freelance Developer,Food Preparation Workers,0.0
2876,Product Design Prototyper,Demonstrators and Product Promoters,0.13907515208510862
2877,Radiologist,Food Preparation Workers,0.0
2878,Appropriations Director,Food Preparation Workers,0.0
2879,Technical Product Manager,Technical Writers,0.3894609731127996
2880,PGY 3 Resident,Food Preparation Workers,0.0
2881,Core Developer,Food Preparation Workers,0.0
2882,DMA candidate,Food Preparation Workers,0.0
2883,Airplane Safety Engineer,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.3601983408644264
2884,Senior Data Scientist,Data Scientists,0.3585032055210937
2885,Production Engineer,Helpers--Production Workers,0.501447284437605
2886,Treasurer,Food Preparation Workers,0.0
2887,Market Leader,Market Research Analysts and Marketing Specialists,0.3480943579838785
2888,French Teacher,Food Preparation Workers,0.0
2889,Board Certified Behavior Analyst,Food Preparation Workers,0.0
2890,Founder and CEO,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.14430314549936007
2891,Data Engineer II,Data Scientists,0.34984309380572653
2892,Process Development Scientist,Photographic Process Workers and Processing Machine Operators,0.292890910604783
2893,Digital Capabilities Manager,Digital Forensics Analysts,0.2529188572608901
2894,Professor,Food Preparation Workers,0.0
2895,Recruiting Coordinator,Food Preparation Workers,0.0
2896,General Manager,General and Operations Managers,0.5262701769236227
2897,Associate Researcher,Food Preparation Workers,0.0
2898,Assistant Op-Ed Editor,Food Preparation Workers,0.0
2899,Generative AI Developer Relations Lead,Public Relations Managers,0.2971295733445977
2900,Commodity Analyst,Food Preparation Workers,0.0
2901,Equity Trader,Food Preparation Workers,0.0
2902,Guest Instructor,Food Preparation Workers,0.0
2903,Broker,Food Preparation Workers,0.0
2904,Patent Agent,Food Preparation Workers,0.0
